subcode	gender m f	picOrder	picCode jpg	expTrials	picCateg valFatSugFruVeg	picCateg code	valence	arousal	dominance	craving
s033am280398110898	f	3	fru_0553.JPG	45	fru	6	9	5	7	9
s033am280398110898	f	3	9421.jpg	46	unpl	3	1	9	1	5
s033am280398110898	f	3	sug_4011.jpg	47	sug	5	5	5	7	5
s033am280398110898	f	3	2580.jpg	48	neu	2	9	9	9	5
s033am280398110898	f	3	veg_0005.JPG	49	veg	7	5	5	5	5
s033am280398110898	f	3	2390.jpg	50	neu	2	3	5	3	5
s033am280398110898	f	3	fat_0611.jpg	51	fat	4	5	1	7	1
s033am280398110898	f	3	9163.jpg	52	unpl	3	1	9	1	5
s033am280398110898	f	3	sug_0072.jpg	53	sug	5	9	5	7	9
s033am280398110898	f	3	2273.jpg	54	neu	2	7	7	7	5
s033am280398110898	f	3	2703.jpg	55	unpl	3	1	9	1	5
s033am280398110898	f	3	2075.jpg	56	pleas	1	9	5	9	5
s033am280398110898	f	3	fru_5795.JPG	57	fru	6	7	7	7	9
s033am280398110898	f	3	5621.jpg	58	pleas	1	9	9	3	5
s033am280398110898	f	3	2382.jpg	59	neu	2	9	9	9	5
s033am280398110898	f	3	fat_0655.jpg	60	fat	4	9	5	7	9
s033am310898281098	f	3	fru_0190.jpg	1	fru	6	7	3	7	7
s033am310898281098	f	3	2308.jpg	2	neu	2	5	3	5	1
s033am310898281098	f	3	2071.jpg	3	pleas	1	9	5	8	1
s033am310898281098	f	3	veg_0281.jpg	4	veg	7	8	5	8	7
s033am310898281098	f	3	2570.jpg	5	neu	2	7	2	8	1
s033am310898281098	f	3	sug_0112.jpg	6	sug	5	9	3	9	9
s033am310898281098	f	3	8499.jpg	7	pleas	1	9	7	8	1
s033am310898281098	f	3	9254.jpg	8	unpl	3	1	8	3	1
s033am310898281098	f	3	fat_0018.jpg	9	fat	4	7	5	7	5
s033am310898281098	f	3	1722.jpg	10	pleas	1	9	7	8	1
s033am310898281098	f	3	9530.jpg	11	unpl	3	3	7	3	1
s033am310898281098	f	3	2745.1.jpg	12	neu	2	5	1	5	4
s033am310898281098	f	3	fru_0384.jpg	13	fru	6	7	5	7	6
s033am310898281098	f	3	2038.jpg	14	neu	2	5	1	7	1
s033am310898281098	f	3	8185.jpg	15	pleas	1	9	9	9	1
s033am310898281098	f	3	9423.jpg	16	unpl	3	5	5	5	1
s033am310898281098	f	3	sug_0151.jpg	17	sug	5	9	5	9	9
s033am310898281098	f	3	2045.jpg	18	pleas	1	7	3	7	1
s033am310898281098	f	3	fru_5772.jpg	19	fru	6	9	5	9	9
s033am310898281098	f	3	2579.jpg	20	neu	2	7	5	5	7
s033am310898281098	f	3	fat_0036.jpg	21	fat	4	9	5	9	9
s033am310898281098	f	3	veg_0048.JPG	22	veg	7	7	5	7	7
s033am310898281098	f	3	2683.jpg	23	unpl	3	3	7	3	1
s033am310898281098	f	3	8370.jpg	24	pleas	1	9	7	7	1
s033am310898281098	f	3	2036.jpg	25	neu	2	5	1	7	5
s033am310898281098	f	3	2800.jpg	26	unpl	3	1	1	3	1
s033am310898281098	f	3	fru_5833.JPG	27	fru	6	7	1	7	7
s033am310898281098	f	3	9250.jpg	28	unpl	3	1	9	1	1
s033am310898281098	f	3	veg_0011.JPG	29	veg	7	5	3	5	2
s033am310898281098	f	3	2095.jpg	30	unpl	3	3	5	5	1
s033am310898281098	f	3	sug_0101.jpg	31	sug	5	9	6	9	9
s033am310898281098	f	3	1710.jpg	32	pleas	1	9	8	9	1
s033am310898281098	f	3	sug_0043.jpg	33	sug	5	9	7	9	9
s033am310898281098	f	3	8490.jpg	34	pleas	1	9	9	7	1
s033am310898281098	f	3	fat_0055.jpg	35	fat	4	9	5	9	9
s033am310898281098	f	3	9520.jpg	36	unpl	3	1	8	3	1
s033am310898281098	f	3	2393.jpg	37	neu	2	5	1	5	1
s033am310898281098	f	3	veg_0186.jpg	38	veg	7	7	5	9	7
s033am310898281098	f	3	8496.jpg	39	pleas	1	9	7	9	1
s033am310898281098	f	3	fat_0083.jpg	40	fat	4	9	8	9	9
s033am310898281098	f	3	2411.jpg	41	neu	2	5	2	9	1
s033am310898281098	f	3	veg_0133.jpg	42	veg	7	7	2	7	5
s033am310898281098	f	3	2347.jpg	43	pleas	1	9	3	7	1
s033am310898281098	f	3	2900.jpg	44	unpl	3	2	6	3	1
s033am310898281098	f	3	fru_0553.JPG	45	fru	6	9	5	9	8
s033am310898281098	f	3	9421.jpg	46	unpl	3	1	8	1	1
s033am310898281098	f	3	sug_4011.jpg	47	sug	5	9	5	9	7
s033am310898281098	f	3	2580.jpg	48	neu	2	7	2	7	1
s033am310898281098	f	3	veg_0005.JPG	49	veg	7	5	3	7	5
s033am310898281098	f	3	2390.jpg	50	neu	2	6	1	5	1
s033am310898281098	f	3	fat_0611.jpg	51	fat	4	7	3	7	6
s033am310898281098	f	3	9163.jpg	52	unpl	3	2	7	3	1
s033am310898281098	f	3	sug_0072.jpg	53	sug	5	9	6	9	9
s033am310898281098	f	3	2273.jpg	54	neu	2	7	2	7	1
s033am310898281098	f	3	2703.jpg	55	unpl	3	1	8	2	1
s033am310898281098	f	3	2075.jpg	56	pleas	1	9	5	9	1
s033am310898281098	f	3	fru_5795.JPG	57	fru	6	9	7	9	9
s033am310898281098	f	3	5621.jpg	58	pleas	1	9	5	7	1
s033am310898281098	f	3	2382.jpg	59	neu	2	7	1	5	1
s033am310898281098	f	3	fat_0655.jpg	60	fat	4	9	7	9	9
s033bh030498150598	m	4	2038.jpg	1	neu	2	9	1	9	1
s033bh030498150598	m	4	sug_0150.JPG	2	sug	5	9	1	9	1
s033bh030498150598	m	4	2036.jpg	3	neu	2	9	1	9	9
s033bh030498150598	m	4	1710.jpg	4	pleas	1	9	1	9	1
s033bh030498150598	m	4	sug_0099.jpg	5	sug	5	9	1	9	9
s033bh030498150598	m	4	8490.jpg	6	pleas	1	9	9	9	1
s033bh030498150598	m	4	veg_0148.jpg	7	veg	7	9	1	9	9
s033bh030498150598	m	4	2683.jpg	8	unpl	3	1	9	1	1
s033bh030498150598	m	4	2273.jpg	9	neu	2	1	1	9	1
s033bh030498150598	m	4	fat_0118.JPG	10	fat	4	9	1	9	9
s033bh030498150598	m	4	2095.jpg	11	unpl	3	1	1	1	1
s033bh030498150598	m	4	fat_0038.JPG	12	fat	4	9	1	7	9
s033bh030498150598	m	4	8185.jpg	13	pleas	1	9	9	5	1
s033bh030498150598	m	4	veg_0118.JPG	14	veg	7	9	1	9	1
s033bh030498150598	m	4	2393.jpg	15	neu	2	9	1	1	1
s033bh030498150598	m	4	sug_0166.JPG	16	sug	5	9	1	9	9
s033bh030498150598	m	4	2308.jpg	17	neu	2	9	1	9	1
s033bh030498150598	m	4	1722.jpg	18	pleas	1	9	1	5	1
s033bh030498150598	m	4	2703.jpg	19	unpl	3	1	9	1	1
s033bh030498150598	m	4	sug_4009.JPG	20	sug	5	9	1	9	9
s033bh030498150598	m	4	9163.jpg	21	unpl	3	1	9	1	1
s033bh030498150598	m	4	fru_5515.JPG	22	fru	6	9	1	9	9
s033bh030498150598	m	4	2382.jpg	23	neu	2	9	1	5	1
s033bh030498150598	m	4	veg_0109.JPG	24	veg	7	9	1	9	9
s033bh030498150598	m	4	8496.jpg	25	pleas	1	9	9	9	1
s033bh030498150598	m	4	veg_0002.JPG	26	veg	7	9	1	9	9
s033bh030498150598	m	4	9250.jpg	27	unpl	3	1	9	1	1
s033bh030498150598	m	4	fat_0721.JPG	28	fat	4	9	1	9	9
s033bh030498150598	m	4	2071.jpg	29	pleas	1	9	1	9	1
s033bh030498150598	m	4	fru_1902.JPG	30	fru	6	9	1	9	9
s033bh030498150598	m	4	2800.jpg	31	unpl	3	1	9	1	1
s033bh030498150598	m	4	2579.jpg	32	neu	2	5	1	9	5
s033bh030498150598	m	4	sug_0014.JPG	33	sug	5	9	1	9	5
s033bh030498150598	m	4	2075.jpg	34	pleas	1	5	1	7	1
s033bh030498150598	m	4	9254.jpg	35	unpl	3	1	9	1	1
s033bh030498150598	m	4	5621.jpg	36	pleas	1	9	9	5	1
s033bh030498150598	m	4	veg_0198.JPG	37	veg	7	9	1	9	7
s033bh030498150598	m	4	2900.jpg	38	unpl	3	1	7	1	1
s033bh030498150598	m	4	2570.jpg	39	neu	2	5	1	9	1
s033bh030498150598	m	4	fru_0683.JPG	40	fru	6	9	1	9	9
s033bh030498150598	m	4	2390.jpg	41	neu	2	9	1	5	1
s033bh030498150598	m	4	fat_0107.JPG	42	fat	4	9	1	9	9
s033bh030498150598	m	4	8370.jpg	43	pleas	1	9	9	5	1
s033bh030498150598	m	4	2411.jpg	44	neu	2	9	1	9	1
s033bh030498150598	m	4	fru_5595.JPG	45	fru	6	9	1	9	5
s033bh030498150598	m	4	9421.jpg	46	unpl	3	1	1	1	1
s033bh030498150598	m	4	fru_5782.JPG	47	fru	6	9	1	9	9
s033bh030498150598	m	4	9530.jpg	48	unpl	3	1	5	1	1
s033bh030498150598	m	4	2580.jpg	49	neu	2	5	1	5	1
s033bh030498150598	m	4	veg_0125.JPG	50	veg	7	9	1	9	5
s033bh030498150598	m	4	8499.jpg	51	pleas	1	9	5	9	1
s033bh030498150598	m	4	9423.jpg	52	unpl	3	1	9	1	1
s033bh030498150598	m	4	fru_0593.JPG	53	fru	6	9	1	9	9
s033bh030498150598	m	4	9520.jpg	54	unpl	3	1	7	1	1
s033bh030498150598	m	4	sug_0116.JPG	55	sug	5	9	1	9	5
s033bh030498150598	m	4	2045.jpg	56	pleas	1	9	1	9	1
s033bh030498150598	m	4	fat_5557.JPG	57	fat	4	9	1	9	9
s033bh030498150598	m	4	2745.1.jpg	58	neu	2	9	1	9	1
s033bh030498150598	m	4	fat_0012.JPG	59	fat	4	9	1	9	5
s033bh030498150598	m	4	2347.jpg	60	pleas	1	9	1	9	1
s033bh061198020598	m	4	2038.jpg	1	neu	2	9	1	9	1
s033bh061198020598	m	4	sug_0150.JPG	2	sug	5	7	5	5	9
s033bh061198020598	m	4	2036.jpg	3	neu	2	7	9	3	7
s033bh061198020598	m	4	1710.jpg	4	pleas	1	9	5	7	5
s033bh061198020598	m	4	sug_0099.jpg	5	sug	5	1	3	3	3
s033bh061198020598	m	4	8490.jpg	6	pleas	1	9	9	9	7
s033bh061198020598	m	4	veg_0148.jpg	7	veg	7	5	3	1	5
s033bh061198020598	m	4	2683.jpg	8	unpl	3	9	9	9	9
s033bh061198020598	m	4	2273.jpg	9	neu	2	9	5	9	7
s033bh061198020598	m	4	fat_0118.JPG	10	fat	4	9	5	5	9
s033bh061198020598	m	4	2095.jpg	11	unpl	3	1	9	3	1
s033bh061198020598	m	4	fat_0038.JPG	12	fat	4	7	5	5	7
s033bh061198020598	m	4	8185.jpg	13	pleas	1	9	9	9	7
s033bh061198020598	m	4	veg_0118.JPG	14	veg	7	5	5	3	9
s033bh061198020598	m	4	2393.jpg	15	neu	2	5	7	1	1
s033bh061198020598	m	4	sug_0166.JPG	16	sug	5	5	4	1	9
s033bh061198020598	m	4	2308.jpg	17	neu	2	4	1	1	1
s033bh061198020598	m	4	1722.jpg	18	pleas	1	9	1	3	7
s033bh061198020598	m	4	2703.jpg	19	unpl	3	1	9	3	1
s033bh061198020598	m	4	sug_4009.JPG	20	sug	5	5	5	3	7
s033bh061198020598	m	4	9163.jpg	21	unpl	3	2	3	1	1
s033bh061198020598	m	4	fru_5515.JPG	22	fru	6	3	1	1	7
s033bh061198020598	m	4	2382.jpg	23	neu	2	9	6	9	6
s033bh061198020598	m	4	veg_0109.JPG	24	veg	7	7	7	3	1
s033bh061198020598	m	4	8496.jpg	25	pleas	1	9	9	9	9
s033bh061198020598	m	4	veg_0002.JPG	26	veg	7	9	5	7	5
s033bh061198020598	m	4	9250.jpg	27	unpl	3	4	9	1	1
s033bh061198020598	m	4	fat_0721.JPG	28	fat	4	9	3	9	9
s033bh061198020598	m	4	2071.jpg	29	pleas	1	5	5	1	5
s033bh061198020598	m	4	fru_1902.JPG	30	fru	6	6	3	5	7
s033bh061198020598	m	4	2800.jpg	31	unpl	3	2	7	1	1
s033bh061198020598	m	4	2579.jpg	32	neu	2	9	3	7	9
s033bh061198020598	m	4	sug_0014.JPG	33	sug	5	1	3	3	1
s033bh061198020598	m	4	2075.jpg	34	pleas	1	9	5	7	7
s033bh061198020598	m	4	9254.jpg	35	unpl	3	4	9	1	5
s033bh061198020598	m	4	5621.jpg	36	pleas	1	9	9	9	9
s033bh061198020598	m	4	veg_0198.JPG	37	veg	7	9	5	3	9
s033bh061198020598	m	4	2900.jpg	38	unpl	3	4	6	5	3
s033bh061198020598	m	4	2570.jpg	39	neu	2	9	2	9	6
s033bh061198020598	m	4	fru_0683.JPG	40	fru	6	4	3	3	3
s033bh061198020598	m	4	2390.jpg	41	neu	2	9	3	5	5
s033bh061198020598	m	4	fat_0107.JPG	42	fat	4	6	4	3	9
s033bh061198020598	m	4	8370.jpg	43	pleas	1	9	7	8	8
s033bh061198020598	m	4	2411.jpg	44	neu	2	5	1	5	1
s033bh061198020598	m	4	fru_5595.JPG	45	fru	6	5	3	3	5
s033bh061198020598	m	4	9421.jpg	46	unpl	3	2	5	1	7
s033bh061198020598	m	4	fru_5782.JPG	47	fru	6	9	7	5	9
s033bh061198020598	m	4	9530.jpg	48	unpl	3	6	6	9	9
s033bh061198020598	m	4	2580.jpg	49	neu	2	9	1	9	7
s033bh061198020598	m	4	veg_0125.JPG	50	veg	7	7	6	5	5
s033bh061198020598	m	4	8499.jpg	51	pleas	1	9	9	5	5
s033bh061198020598	m	4	9423.jpg	52	unpl	3	9	5	9	9
s033bh061198020598	m	4	fru_0593.JPG	53	fru	6	3	5	1	7
s033bh061198020598	m	4	9520.jpg	54	unpl	3	4	5	5	7
s033bh061198020598	m	4	sug_0116.JPG	55	sug	5	6	4	1	6
s033bh061198020598	m	4	2045.jpg	56	pleas	1	1	1	1	1
s033bh061198020598	m	4	fat_5557.JPG	57	fat	4	7	3	1	9
s033bh061198020598	m	4	2745.1.jpg	58	neu	2	1	5	3	3
s033bh061198020598	m	4	fat_0012.JPG	59	fat	4	9	5	3	9
s033bh061198020598	m	4	2347.jpg	60	pleas	1	9	5	7	9
s033bh121297180398	m	4	2038.jpg	1	neu	2	5	1	5	1
s033bh121297180398	m	4	sug_0150.JPG	2	sug	5	9	5	5	9
s033bh121297180398	m	4	2036.jpg	3	neu	2	5	1	5	1
s033bh121297180398	m	4	1710.jpg	4	pleas	1	9	1	1	1
s033bh121297180398	m	4	sug_0099.jpg	5	sug	5	7	3	3	7
s033bh121297180398	m	4	8490.jpg	6	pleas	1	9	9	3	5
s033bh121297180398	m	4	veg_0148.jpg	7	veg	7	9	3	3	9
s033bh121297180398	m	4	2683.jpg	8	unpl	3	2	7	5	1
s033bh121297180398	m	4	2273.jpg	9	neu	2	7	1	3	1
s033bh121297180398	m	4	fat_0118.JPG	10	fat	4	7	5	5	7
s033bh121297180398	m	4	2095.jpg	11	unpl	3	1	5	9	1
s033bh121297180398	m	4	fat_0038.JPG	12	fat	4	7	5	3	5
s033bh121297180398	m	4	8185.jpg	13	pleas	1	9	9	7	5
s033bh121297180398	m	4	veg_0118.JPG	14	veg	7	7	5	3	7
s033bh121297180398	m	4	2393.jpg	15	neu	2	5	5	3	1
s033bh121297180398	m	4	sug_0166.JPG	16	sug	5	5	4	5	5
s033bh121297180398	m	4	2308.jpg	17	neu	2	3	3	3	5
s033bh121297180398	m	4	1722.jpg	18	pleas	1	7	3	5	3
s033bh121297180398	m	4	2703.jpg	19	unpl	3	1	1	3	1
s033bh121297180398	m	4	sug_4009.JPG	20	sug	5	5	5	5	5
s033bh121297180398	m	4	9163.jpg	21	unpl	3	1	7	5	1
s033bh121297180398	m	4	fru_5515.JPG	22	fru	6	7	3	3	7
s033bh121297180398	m	4	2382.jpg	23	neu	2	5	1	4	1
s033bh121297180398	m	4	veg_0109.JPG	24	veg	7	7	5	3	9
s033bh121297180398	m	4	8496.jpg	25	pleas	1	9	5	5	5
s033bh121297180398	m	4	veg_0002.JPG	26	veg	7	5	3	5	7
s033bh121297180398	m	4	9250.jpg	27	unpl	3	3	3	3	1
s033bh121297180398	m	4	fat_0721.JPG	28	fat	4	5	1	3	3
s033bh121297180398	m	4	2071.jpg	29	pleas	1	7	3	5	1
s033bh121297180398	m	4	fru_1902.JPG	30	fru	6	7	1	5	9
s033bh121297180398	m	4	2800.jpg	31	unpl	3	1	1	1	1
s033bh121297180398	m	4	2579.jpg	32	neu	2	7	3	5	7
s033bh121297180398	m	4	sug_0014.JPG	33	sug	5	7	3	3	9
s033bh121297180398	m	4	2075.jpg	34	pleas	1	5	3	1	5
s033bh121297180398	m	4	9254.jpg	35	unpl	3	1	5	3	1
s033bh121297180398	m	4	5621.jpg	36	pleas	1	9	7	2	1
s033bh121297180398	m	4	veg_0198.JPG	37	veg	7	7	3	3	9
s033bh121297180398	m	4	2900.jpg	38	unpl	3	3	1	4	1
s033bh121297180398	m	4	2570.jpg	39	neu	2	5	1	5	1
s033bh121297180398	m	4	fru_0683.JPG	40	fru	6	7	3	3	9
s033bh121297180398	m	4	2390.jpg	41	neu	2	5	1	4	9
s033bh121297180398	m	4	fat_0107.JPG	42	fat	4	3	1	3	1
s033bh121297180398	m	4	8370.jpg	43	pleas	1	7	5	7	1
s033bh121297180398	m	4	2411.jpg	44	neu	2	5	1	9	1
s033bh121297180398	m	4	fru_5595.JPG	45	fru	6	7	1	5	9
s033bh121297180398	m	4	9421.jpg	46	unpl	3	1	1	5	1
s033bh121297180398	m	4	fru_5782.JPG	47	fru	6	5	1	5	9
s033bh121297180398	m	4	9530.jpg	48	unpl	3	3	1	3	1
s033bh121297180398	m	4	2580.jpg	49	neu	2	5	1	4	2
s033bh121297180398	m	4	veg_0125.JPG	50	veg	7	5	1	5	7
s033bh121297180398	m	4	8499.jpg	51	pleas	1	9	1	5	1
s033bh121297180398	m	4	9423.jpg	52	unpl	3	1	9	3	1
s033bh121297180398	m	4	fru_0593.JPG	53	fru	6	5	1	3	7
s033bh121297180398	m	4	9520.jpg	54	unpl	3	1	3	5	1
s033bh121297180398	m	4	sug_0116.JPG	55	sug	5	3	1	3	1
s033bh121297180398	m	4	2045.jpg	56	pleas	1	5	1	4	1
s033bh121297180398	m	4	fat_5557.JPG	57	fat	4	9	1	3	9
s033bh121297180398	m	4	2745.1.jpg	58	neu	2	5	1	4	1
s033bh121297180398	m	4	fat_0012.JPG	59	fat	4	7	1	3	9
s033bh121297180398	m	4	2347.jpg	60	pleas	1	7	1	4	1
s033bh140497070696	m	4	2038.jpg	1	neu	2	4	4	6	4
s033bh140497070696	m	4	sug_0150.JPG	2	sug	5	4	4	6	6
s033bh140497070696	m	4	2036.jpg	3	neu	2	4	1	6	4
s033bh140497070696	m	4	1710.jpg	4	pleas	1	6	4	6	2
s033bh140497070696	m	4	sug_0099.jpg	5	sug	5	4	2	6	2
s033bh140497070696	m	4	8490.jpg	6	pleas	1	8	8	8	2
s033bh140497070696	m	4	veg_0148.jpg	7	veg	7	2	2	6	2
s033bh140497070696	m	4	2683.jpg	8	unpl	3	6	8	8	2
s033bh140497070696	m	4	2273.jpg	9	neu	2	2	2	6	2
s033bh140497070696	m	4	fat_0118.JPG	10	fat	4	8	6	6	6
s033bh140497070696	m	4	2095.jpg	11	unpl	3	2	8	2	2
s033bh140497070696	m	4	fat_0038.JPG	12	fat	4	8	6	6	6
s033bh140497070696	m	4	8185.jpg	13	pleas	1	8	8	8	2
s033bh140497070696	m	4	veg_0118.JPG	14	veg	7	2	2	2	2
s033bh140497070696	m	4	2393.jpg	15	neu	2	8	8	8	2
s033bh140497070696	m	4	sug_0166.JPG	16	sug	5	4	2	6	2
s033bh140497070696	m	4	2308.jpg	17	neu	2	4	2	6	2
s033bh140497070696	m	4	1722.jpg	18	pleas	1	8	8	6	2
s033bh140497070696	m	4	2703.jpg	19	unpl	3	2	8	2	2
s033bh140497070696	m	4	sug_4009.JPG	20	sug	5	8	8	6	8
s033bh140497070696	m	4	9163.jpg	21	unpl	3	2	8	2	2
s033bh140497070696	m	4	fru_5515.JPG	22	fru	6	6	6	4	6
s033bh140497070696	m	4	2382.jpg	23	neu	2	4	2	4	2
s033bh140497070696	m	4	veg_0109.JPG	24	veg	7	8	8	4	6
s033bh140497070696	m	4	8496.jpg	25	pleas	1	8	8	8	2
s033bh140497070696	m	4	veg_0002.JPG	26	veg	7	8	8	8	8
s033bh140497070696	m	4	9250.jpg	27	unpl	3	2	8	2	2
s033bh140497070696	m	4	fat_0721.JPG	28	fat	4	8	8	4	4
s033bh140497070696	m	4	2071.jpg	29	pleas	1	8	8	6	2
s033bh140497070696	m	4	fru_1902.JPG	30	fru	6	4	4	6	4
s033bh140497070696	m	4	2800.jpg	31	unpl	3	2	8	2	2
s033bh140497070696	m	4	2579.jpg	32	neu	2	4	2	6	2
s033bh140497070696	m	4	sug_0014.JPG	33	sug	5	8	8	4	6
s033bh140497070696	m	4	2075.jpg	34	pleas	1	8	8	8	2
s033bh140497070696	m	4	9254.jpg	35	unpl	3	2	8	2	2
s033bh140497070696	m	4	5621.jpg	36	pleas	1	9	8	8	2
s033bh140497070696	m	4	veg_0198.JPG	37	veg	7	8	8	4	8
s033bh140497070696	m	4	2900.jpg	38	unpl	3	1	1	1	1
s033bh140497070696	m	4	2570.jpg	39	neu	2	3	5	3	1
s033bh140497070696	m	4	fru_0683.JPG	40	fru	6	6	5	7	7
s033bh140497070696	m	4	2390.jpg	41	neu	2	9	7	9	1
s033bh140497070696	m	4	fat_0107.JPG	42	fat	4	8	8	6	8
s033bh140497070696	m	4	8370.jpg	43	pleas	1	8	8	4	2
s033bh140497070696	m	4	2411.jpg	44	neu	2	6	2	4	2
s033bh140497070696	m	4	fru_5595.JPG	45	fru	6	6	2	4	2
s033bh140497070696	m	4	9421.jpg	46	unpl	3	2	8	8	2
s033bh140497070696	m	4	fru_5782.JPG	47	fru	6	8	8	2	8
s033bh140497070696	m	4	9530.jpg	48	unpl	3	2	8	2	2
s033bh140497070696	m	4	2580.jpg	49	neu	2	6	6	6	2
s033bh140497070696	m	4	veg_0125.JPG	50	veg	7	8	2	4	2
s033bh140497070696	m	4	8499.jpg	51	pleas	1	8	2	4	2
s033bh140497070696	m	4	9423.jpg	52	unpl	3	2	2	2	2
s033bh140497070696	m	4	fru_0593.JPG	53	fru	6	8	2	4	2
s033bh140497070696	m	4	9520.jpg	54	unpl	3	2	2	4	2
s033bh140497070696	m	4	sug_0116.JPG	55	sug	5	8	2	8	2
s033bh140497070696	m	4	2045.jpg	56	pleas	1	8	8	6	2
s033bh140497070696	m	4	fat_5557.JPG	57	fat	4	8	6	6	6
s033bh140497070696	m	4	2745.1.jpg	58	neu	2	6	2	4	2
s033bh140497070696	m	4	fat_0012.JPG	59	fat	4	8	6	4	8
s033bh140497070696	m	4	2347.jpg	60	pleas	1	8	2	4	2
s033bh150397051297	m	4	2038.jpg	1	neu	2	5	1	9	1
s033bh150397051297	m	4	sug_0150.JPG	2	sug	5	9	1	9	9
s033bh150397051297	m	4	2036.jpg	3	neu	2	5	1	5	1
s033bh150397051297	m	4	1710.jpg	4	pleas	1	9	1	9	1
s033bh150397051297	m	4	sug_0099.jpg	5	sug	5	5	1	9	9
s033bh150397051297	m	4	8490.jpg	6	pleas	1	5	9	1	1
s033bh150397051297	m	4	veg_0148.jpg	7	veg	7	6	1	5	9
s033bh150397051297	m	4	2683.jpg	8	unpl	3	1	9	1	1
s033bh150397051297	m	4	2273.jpg	9	neu	2	5	1	5	1
s033bh150397051297	m	4	fat_0118.JPG	10	fat	4	9	1	9	9
s033bh150397051297	m	4	2095.jpg	11	unpl	3	1	1	1	1
s033bh150397051297	m	4	fat_0038.JPG	12	fat	4	5	1	1	9
s033bh150397051297	m	4	8185.jpg	13	pleas	1	9	9	1	1
s033bh150397051297	m	4	veg_0118.JPG	14	veg	7	1	1	1	9
s033bh150397051297	m	4	2393.jpg	15	neu	2	5	1	5	1
s033bh150397051297	m	4	sug_0166.JPG	16	sug	5	5	1	5	9
s033bh150397051297	m	4	2308.jpg	17	neu	2	1	1	1	1
s033bh150397051297	m	4	1722.jpg	18	pleas	1	9	1	1	1
s033bh150397051297	m	4	2703.jpg	19	unpl	3	1	1	1	1
s033bh150397051297	m	4	sug_4009.JPG	20	sug	5	5	1	9	9
s033bh150397051297	m	4	9163.jpg	21	unpl	3	1	9	1	1
s033bh150397051297	m	4	fru_5515.JPG	22	fru	6	5	1	1	9
s033bh150397051297	m	4	2382.jpg	23	neu	2	9	1	1	1
s033bh150397051297	m	4	veg_0109.JPG	24	veg	7	5	1	1	9
s033bh150397051297	m	4	8496.jpg	25	pleas	1	5	5	5	1
s033bh150397051297	m	4	veg_0002.JPG	26	veg	7	5	1	5	9
s033bh150397051297	m	4	9250.jpg	27	unpl	3	1	1	1	1
s033bh150397051297	m	4	fat_0721.JPG	28	fat	4	5	1	1	9
s033bh150397051297	m	4	2071.jpg	29	pleas	1	9	1	1	1
s033bh150397051297	m	4	fru_1902.JPG	30	fru	6	5	1	1	9
s033bh150397051297	m	4	2800.jpg	31	unpl	3	1	1	1	1
s033bh150397051297	m	4	2579.jpg	32	neu	2	5	1	5	1
s033bh150397051297	m	4	sug_0014.JPG	33	sug	5	5	1	1	9
s033bh150397051297	m	4	2075.jpg	34	pleas	1	9	1	1	1
s033bh150397051297	m	4	9254.jpg	35	unpl	3	1	1	1	1
s033bh150397051297	m	4	5621.jpg	36	pleas	1	9	9	1	1
s033bh150397051297	m	4	veg_0198.JPG	37	veg	7	5	1	1	1
s033bh150397051297	m	4	2900.jpg	38	unpl	3	5	1	5	1
s033bh150397051297	m	4	2570.jpg	39	neu	2	5	1	5	1
s033bh150397051297	m	4	fru_0683.JPG	40	fru	6	5	1	5	9
s033bh150397051297	m	4	2390.jpg	41	neu	2	5	5	5	5
s033bh150397051297	m	4	fat_0107.JPG	42	fat	4	5	1	1	9
s033bh150397051297	m	4	8370.jpg	43	pleas	1	5	9	1	1
s033bh150397051297	m	4	2411.jpg	44	neu	2	1	1	1	1
s033bh150397051297	m	4	fru_5595.JPG	45	fru	6	5	1	1	9
s033bh150397051297	m	4	9421.jpg	46	unpl	3	1	1	1	1
s033bh150397051297	m	4	fru_5782.JPG	47	fru	6	5	2	2	9
s033bh150397051297	m	4	9530.jpg	48	unpl	3	1	1	1	1
s033bh150397051297	m	4	2580.jpg	49	neu	2	5	1	5	1
s033bh150397051297	m	4	veg_0125.JPG	50	veg	7	5	1	1	9
s033bh150397051297	m	4	8499.jpg	51	pleas	1	9	1	1	1
s033bh150397051297	m	4	9423.jpg	52	unpl	3	5	1	1	1
s033bh150397051297	m	4	fru_0593.JPG	53	fru	6	5	1	1	9
s033bh150397051297	m	4	9520.jpg	54	unpl	3	1	1	1	1
s033bh150397051297	m	4	sug_0116.JPG	55	sug	5	5	1	1	9
s033bh150397051297	m	4	2045.jpg	56	pleas	1	9	1	9	1
s033bh150397051297	m	4	fat_5557.JPG	57	fat	4	5	1	9	9
s033bh150397051297	m	4	2745.1.jpg	58	neu	2	5	1	5	1
s033bh150397051297	m	4	fat_0012.JPG	59	fat	4	5	1	1	9
s033bh150397051297	m	4	2347.jpg	60	pleas	1	9	1	5	1
s033bh160697210692	m	4	2038.jpg	1	neu	2	5	1	6	1
s033bh160697210692	m	4	sug_0150.JPG	2	sug	5	7	3	8	7
s033bh160697210692	m	4	2036.jpg	3	neu	2	5	3	8	5
s033bh160697210692	m	4	1710.jpg	4	pleas	1	7	3	8	1
s033bh160697210692	m	4	sug_0099.jpg	5	sug	5	7	3	7	3
s033bh160697210692	m	4	8490.jpg	6	pleas	1	5	3	8	1
